"","fips_code","collection_week","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ED_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum"
"1660",22055,"2020-11-27",65,0,118,6,0
"1661",22055,"2020-12-04",0,0,0,0,0
"1662",22057,"2020-11-20",4,0,87,6,0
"1663",22057,"2020-11-27",5,0,167,0,0
"1664",22057,"2020-12-04",20,0,120,0,0
"1665",22059,"2020-11-20",24,0,13,0,0
"1666",22059,"2020-11-27",34,0,38,4,0
"1667",22059,"2020-12-04",26,0,36,10,0
"1668",22061,"2020-11-20",0,0,0,0,0
"1669",22061,"2020-11-27",21,0,22,21,0
"1670",22061,"2020-12-04",17,0,38,16,0
"1671",22063,"2020-11-20",0,0,0,0,0
"1672",22063,"2020-11-27",0,0,0,0,0
"1673",22063,"2020-12-04",0,0,0,0,0
"1674",22065,"2020-11-20",0,0,133,0,0
"1675",22065,"2020-12-04",14,0,133,0,0
"1676",22067,"2020-11-20",4,0,8,5,0
"1677",22067,"2020-11-27",0,0,10,9,0
"1678",22067,"2020-12-04",6,0,16,8,0
"1679",22069,"2020-11-20",16,0,87,0,0
"1680",22069,"2020-11-27",0,0,0,0,0
"1681",22069,"2020-12-04",13,0,62,0,0
"1682",22071,"2020-11-20",4,0,0,0,0
"1683",22071,"2020-11-27",68,0,380,0,0
"1684",22071,"2020-12-04",14,0,16,0,0
"1685",22073,"2020-11-20",58,0,496,0,0
"1686",22073,"2020-11-27",102,0,435,0,0
"1687",22073,"2020-12-04",101,0,641,0,0
"1688",22077,"2020-11-27",5,0,27,0,0
"1689",22079,"2020-11-20",34,0,103,6,0
"1690",22079,"2020-11-27",49,0,123,9,0
"1691",22079,"2020-12-04",14,0,0,0,0
"1692",22081,"2020-11-20",4,0,0,4,0
"1693",22083,"2020-11-20",7,0,11,0,0
"1694",22083,"2020-11-27",7,0,20,9,0
"1695",22083,"2020-12-04",7,0,0,0,0
"1696",22085,"2020-11-20",7,0,23,0,0
"1697",22085,"2020-11-27",9,0,29,0,0
"1698",22085,"2020-12-04",4,0,17,0,0
"1699",22087,"2020-11-20",5,0,150,4,0
"1700",22087,"2020-11-27",0,0,122,0,0
"1701",22089,"2020-11-20",0,0,69,0,0
"1702",22089,"2020-11-27",0,0,81,0,0
"1703",22091,"2020-11-20",0,0,7,0,0
"1704",22091,"2020-11-27",0,0,7,0,0
"1705",22091,"2020-12-04",0,0,7,0,0
"1706",22097,"2020-11-20",41,0,118,0,0
"1707",22097,"2020-11-27",18,0,143,4,0
"1708",22097,"2020-12-04",22,0,124,0,0
"1709",22099,"2020-11-20",5,0,27,0,0
"1710",22099,"2020-11-27",0,0,48,0,0
"1711",22101,"2020-12-04",4,0,35,0,0
"1712",22103,"2020-11-20",28,0,33,0,0
"1713",22103,"2020-11-27",80,0,348,5,0
"1714",22103,"2020-12-04",72,0,267,4,0
"1715",22105,"2020-11-20",50,0,266,0,0
"1716",22105,"2020-11-27",59,0,274,7,0
"1717",22105,"2020-12-04",4,0,114,11,0
"1718",22109,"2020-11-20",7,0,95,0,0
"1719",22109,"2020-11-27",9,0,114,5,0
"1720",22109,"2020-12-04",14,0,62,0,0
"1721",22113,"2020-11-20",5,0,4,0,0
"1722",22113,"2020-12-04",6,0,16,0,0
"1723",22115,"2020-11-20",0,0,141,0,0
"1724",22115,"2020-11-27",0,0,116,0,0
"1725",22115,"2020-12-04",0,0,135,0,0
"1726",22117,"2020-11-20",7,0,76,0,0
"1727",22117,"2020-12-04",15,0,200,0,0
"1728",22119,"2020-11-20",7,0,15,0,0
"1729",22119,"2020-11-27",38,0,52,20,0
"1730",22119,"2020-12-04",9,0,37,33,0
"1731",22123,"2020-11-27",13,0,43,0,0
"1732",22125,"2020-11-20",0,0,13,0,0
"1733",22127,"2020-11-20",11,0,39,6,0
"1734",23001,"2020-11-27",6,0,39,0,0
"1735",23003,"2020-11-20",0,0,50,16,0
"1736",23003,"2020-11-27",4,0,28,0,0
"1737",23003,"2020-12-04",5,0,0,0,0
"1738",23005,"2020-11-27",28,0,536,83,4
"1739",23005,"2020-12-04",15,0,164,22,0
"1740",23007,"2020-11-20",0,0,43,10,0
"1741",23009,"2020-11-20",0,0,28,0,0
"1742",23009,"2020-11-27",0,0,6,0,0
"1743",23009,"2020-12-04",6,0,50,0,0
"1744",23011,"2020-11-27",15,0,156,0,0
"1745",23011,"2020-12-04",10,0,187,5,0
"1746",23015,"2020-11-27",0,0,28,6,0
"1747",23015,"2020-12-04",0,0,36,11,0
"1748",23017,"2020-11-27",0,0,41,11,0
"1749",23017,"2020-12-04",0,0,23,0,0
"1750",23019,"2020-11-20",6,0,45,21,0
"1751",23019,"2020-11-27",8,0,42,30,0
"1752",23021,"2020-11-27",5,0,39,0,0
"1753",23021,"2020-12-04",0,0,45,0,0
"1754",23025,"2020-11-27",0,0,88,6,0
"1755",23029,"2020-11-20",0,0,0,0,0
"1756",23029,"2020-11-27",5,0,6,0,0
"1757",23031,"2020-11-20",17,0,169,27,0
"1758",23031,"2020-11-27",7,0,132,29,0
"1759",23031,"2020-12-04",15,0,154,21,0
"1760",24001,"2020-11-20",45,0,267,0,0
"1761",24001,"2020-11-27",79,0,309,4,0
"1762",24003,"2020-11-20",74,0,59,39,0
"1763",24003,"2020-11-27",93,0,197,51,0
"1764",24005,"2020-11-20",44,0,0,81,4
"1765",24005,"2020-11-27",31,0,0,23,0
"1766",24005,"2020-12-04",52,0,101,30,0
"1767",24009,"2020-12-04",16,0,144,5,0
"1768",24013,"2020-11-20",30,0,0,62,0
"1769",24013,"2020-11-27",27,0,0,74,0
"1770",24015,"2020-11-20",11,0,92,22,0
"1771",24015,"2020-11-27",16,0,97,37,0
"1772",24015,"2020-12-04",20,0,103,31,0
"1773",24017,"2020-11-20",5,0,0,20,0
"1774",24017,"2020-11-27",16,0,0,24,0
"1775",24017,"2020-12-04",17,0,0,20,0
"1776",24021,"2020-11-20",45,0,112,0,0
"1777",24021,"2020-11-27",54,0,136,0,0
"1778",24021,"2020-12-04",59,0,123,0,0
"1779",24023,"2020-11-20",17,0,52,0,0
"1780",24023,"2020-11-27",22,0,62,0,0
"1781",24023,"2020-12-04",14,0,62,0,0
"1782",24025,"2020-11-20",6,0,0,23,0
"1783",24025,"2020-11-27",38,0,59,66,0
"1784",24025,"2020-12-04",4,0,20,24,0
"1785",24027,"2020-11-20",45,0,315,66,0
"1786",24029,"2020-11-20",0,0,0,7,0
"1787",24031,"2020-11-20",87,0,653,141,0
"1788",24031,"2020-11-27",54,0,301,82,0
"1789",24031,"2020-12-04",77,0,640,140,0
"1790",24033,"2020-11-20",122,0,1444,260,0
"1791",24033,"2020-11-27",88,0,939,211,0
"1792",24033,"2020-12-04",105,0,1042,245,0
"1793",24037,"2020-11-20",22,0,191,96,5
"1794",24037,"2020-11-27",31,0,221,113,4
"1795",24037,"2020-12-04",33,0,239,114,5
"1796",24041,"2020-11-27",8,0,0,28,0
"1797",24041,"2020-12-04",14,0,0,33,0
"1798",24043,"2020-11-27",85,0,199,36,0
"1799",24043,"2020-12-04",101,0,240,29,0
"1800",24045,"2020-12-04",59,0,501,23,0
"1801",24047,"2020-11-27",8,0,106,0,0
"1802",24510,"2020-11-20",209,0,1351,414,0
"1803",24510,"2020-11-27",259,4,1279,529,18
"1804",24510,"2020-12-04",181,0,1224,409,0
"1805",25001,"2020-11-20",7,0,0,0,0
"1806",25001,"2020-11-27",15,0,0,0,0
"1807",25001,"2020-12-04",23,0,0,0,0
"1808",25003,"2020-11-20",0,0,37,0,0
"1809",25003,"2020-11-27",0,0,36,0,0
"1810",25005,"2020-11-20",27,0,336,49,0
"1811",25005,"2020-11-27",17,0,369,50,0
"1812",25005,"2020-12-04",97,0,895,164,6
"1813",25007,"2020-11-20",7,0,0,0,0
"1814",25009,"2020-11-20",46,0,153,20,0
"1815",25009,"2020-11-27",54,0,366,37,0
"1816",25009,"2020-12-04",173,0,454,32,0
"1817",25011,"2020-12-04",16,0,34,7,0
"1818",25013,"2020-11-20",26,0,546,38,0
"1819",25013,"2020-11-27",48,0,726,33,0
"1820",25013,"2020-12-04",64,0,972,29,0
"1821",25015,"2020-11-20",7,0,10,0,0
"1822",25015,"2020-11-27",10,0,9,0,0
"1823",25015,"2020-12-04",13,0,15,0,0
"1824",25017,"2020-11-20",153,0,858,150,0
"1825",25017,"2020-11-27",156,0,765,156,0
"1826",25017,"2020-12-04",221,0,920,148,0
"1827",25021,"2020-11-20",42,0,591,112,0
"1828",25021,"2020-11-27",21,0,216,65,0
"1829",25021,"2020-12-04",19,0,174,63,0
"1830",25023,"2020-11-20",28,0,152,82,0
"1831",25023,"2020-11-27",36,0,131,84,0
"1832",25023,"2020-12-04",50,0,245,55,0
"1833",25025,"2020-11-20",141,4,765,74,5
"1834",25025,"2020-11-27",207,6,789,19,0
"1835",25025,"2020-12-04",161,0,711,20,0
"1836",25027,"2020-11-20",59,0,503,35,0
"1837",25027,"2020-11-27",62,0,266,7,0
"1838",25027,"2020-12-04",102,0,488,14,0
"1839",26003,"2020-11-20",0,0,0,0,0
"1840",26003,"2020-11-27",0,0,0,0,0
"1841",26005,"2020-11-20",0,0,56,0,0
"1842",26005,"2020-11-27",0,0,13,0,0
"1843",26005,"2020-12-04",0,0,26,0,0
"1844",26007,"2020-11-20",5,0,77,22,0
"1845",26007,"2020-11-27",6,0,62,19,0
"1846",26007,"2020-12-04",4,0,63,19,0
"1847",26011,"2020-12-04",4,0,19,0,0
"1848",26013,"2020-11-20",9,0,12,7,0
"1849",26013,"2020-12-04",4,0,9,0,0
"1850",26015,"2020-11-20",13,0,48,0,0
"1851",26015,"2020-11-27",8,0,47,0,0
"1852",26015,"2020-12-04",10,0,28,0,0
"1853",26017,"2020-11-20",48,0,0,4,0
"1854",26017,"2020-12-04",60,0,56,6,0
"1855",26019,"2020-11-20",0,0,0,0,0
"1856",26019,"2020-11-27",0,0,0,0,0
"1857",26019,"2020-12-04",0,0,0,0,0
"1858",26021,"2020-11-20",70,0,182,0,0
"1859",26021,"2020-11-27",65,0,198,0,0
"1860",26021,"2020-12-04",77,0,233,0,0
"1861",26023,"2020-12-04",12,0,46,5,0
"1862",26025,"2020-11-20",21,0,94,0,0
"1863",26025,"2020-11-27",33,0,104,0,0
"1864",26025,"2020-12-04",0,0,6,0,0
"1865",26027,"2020-11-27",5,0,23,0,0
"1866",26029,"2020-11-20",4,0,19,0,0
"1867",26033,"2020-11-20",11,0,62,0,0
"1868",26033,"2020-11-27",13,0,41,0,0
"1869",26037,"2020-11-20",15,0,0,6,0
"1870",26037,"2020-11-27",17,0,0,4,0
"1871",26037,"2020-12-04",18,0,0,5,0
"1872",26039,"2020-12-04",10,0,33,6,0
"1873",26041,"2020-11-20",14,0,61,9,0
"1874",26041,"2020-11-27",4,0,42,4,0
"1875",26043,"2020-12-04",9,0,131,4,0
"1876",26045,"2020-11-27",9,0,20,6,0
"1877",26047,"2020-11-20",28,0,132,6,0
"1878",26047,"2020-11-27",22,0,142,5,0
"1879",26047,"2020-12-04",20,0,149,4,0
"1880",26049,"2020-11-20",53,0,149,14,0
"1881",26049,"2020-11-27",57,0,116,19,0
"1882",26049,"2020-12-04",51,0,129,23,0
"1883",26055,"2020-12-04",50,0,56,0,0
"1884",26057,"2020-11-20",5,0,36,12,0
"1885",26057,"2020-11-27",7,0,42,14,0
"1886",26059,"2020-11-20",6,0,86,0,0
"1887",26059,"2020-11-27",6,0,79,0,0
"1888",26059,"2020-12-04",7,0,55,0,0
"1889",26061,"2020-11-20",0,0,23,4,0
"1890",26063,"2020-11-20",4,0,12,0,0
"1891",26063,"2020-11-27",15,0,55,6,0
"1892",26063,"2020-12-04",6,0,26,0,0
"1893",26065,"2020-11-20",45,0,111,9,0
"1894",26065,"2020-11-27",407,5,304,52,4
"1895",26065,"2020-12-04",15,0,134,7,0
"1896",26067,"2020-11-20",6,0,34,7,0
"1897",26067,"2020-12-04",4,0,22,6,0
"1898",26069,"2020-12-04",8,0,68,0,0
"1899",26073,"2020-11-27",7,0,23,0,0
"1900",26073,"2020-12-04",12,0,27,0,0
"1901",26079,"2020-11-20",0,0,0,0,0
"1902",26079,"2020-11-27",0,0,0,0,0
"1903",26079,"2020-12-04",0,0,0,0,0
"1904",26081,"2020-11-20",124,0,463,26,0
"1905",26081,"2020-12-04",143,0,332,12,0
"1906",26087,"2020-11-20",35,0,102,6,0
"1907",26087,"2020-11-27",33,0,102,6,0
"1908",26091,"2020-11-27",18,0,54,6,0
"1909",26091,"2020-12-04",19,0,75,7,0
"1910",26093,"2020-11-20",15,0,73,15,0
"1911",26093,"2020-11-27",5,0,62,5,0
"1912",26093,"2020-12-04",8,0,66,10,0
"1913",26097,"2020-11-20",0,0,17,0,0
"1914",26097,"2020-11-27",0,0,21,0,0
"1915",26099,"2020-11-20",105,0,367,168,0
"1916",26099,"2020-11-27",26,0,65,27,0
"1917",26099,"2020-12-04",38,0,67,29,0
"1918",26101,"2020-11-20",6,0,36,0,0
"1919",26101,"2020-12-04",4,0,42,0,0
"1920",26103,"2020-11-20",27,0,115,8,0
"1921",26103,"2020-12-04",5,0,24,4,0
"1922",26105,"2020-11-20",15,0,23,0,0
"1923",26105,"2020-12-04",11,0,27,0,0
"1924",26107,"2020-11-20",17,0,50,0,0
"1925",26107,"2020-11-27",13,0,38,0,0
"1926",26111,"2020-11-20",30,0,112,30,0
"1927",26111,"2020-11-27",7,0,94,41,0
"1928",26111,"2020-12-04",15,0,71,35,0
"1929",26115,"2020-11-20",27,0,66,11,0
"1930",26115,"2020-11-27",18,0,57,13,0
"1931",26115,"2020-12-04",28,0,43,12,0
"1932",26117,"2020-11-20",19,0,26,5,0
"1933",26117,"2020-11-27",18,0,0,6,0
"1934",26117,"2020-12-04",11,0,15,10,0
"1935",26121,"2020-11-20",59,0,360,11,0
"1936",26121,"2020-11-27",60,0,261,10,0
"1937",26123,"2020-11-27",14,0,62,0,0
"1938",26125,"2020-11-20",269,0,1232,69,0
"1939",26125,"2020-11-27",414,0,886,101,0
"1940",26125,"2020-12-04",480,0,2311,170,6
"1941",26127,"2020-11-20",0,0,13,0,0
"1942",26127,"2020-11-27",0,0,28,0,0
"1943",26127,"2020-12-04",0,0,17,0,0
"1944",26129,"2020-11-20",4,0,40,13,0
"1945",26129,"2020-11-27",4,0,28,11,0
"1946",26131,"2020-11-20",0,0,10,0,0
"1947",26131,"2020-11-27",0,0,10,0,0
"1948",26133,"2020-11-20",0,0,33,0,0
"1949",26133,"2020-11-27",0,0,31,0,0
"1950",26133,"2020-12-04",0,0,39,0,0
"1951",26139,"2020-11-20",49,0,149,9,0
"1952",26139,"2020-11-27",63,0,195,17,0
"1953",26139,"2020-12-04",25,0,105,11,0
"1954",26145,"2020-11-20",59,0,170,44,0
"1955",26145,"2020-11-27",0,0,0,0,0
"1956",26145,"2020-12-04",0,0,0,0,0
"1957",26147,"2020-11-20",138,0,205,43,0
"1958",26147,"2020-11-27",114,0,78,21,0
"1959",26147,"2020-12-04",229,0,250,43,0
"1960",26149,"2020-11-20",10,0,52,0,0
"1961",26149,"2020-11-27",9,0,23,0,0
"1962",26149,"2020-12-04",0,0,32,0,0
"1963",26151,"2020-11-20",0,0,9,0,0
"1964",26151,"2020-11-27",0,0,29,0,0
"1965",26151,"2020-12-04",0,0,17,0,0
"1966",26153,"2020-11-20",0,0,8,0,0
"1967",26153,"2020-12-04",0,0,8,0,0
"1968",26155,"2020-11-27",15,0,88,4,0
"1969",26157,"2020-11-20",6,0,21,0,0
"1970",26157,"2020-11-27",4,0,28,0,0
"1971",26157,"2020-12-04",6,0,22,0,0
"1972",26159,"2020-11-20",5,0,68,0,0
"1973",26159,"2020-11-27",4,0,72,0,0
"1974",26159,"2020-12-04",9,0,84,0,0
"1975",26161,"2020-11-20",10,0,64,6,0
"1976",26161,"2020-11-27",73,0,507,75,7
"1977",26161,"2020-12-04",239,12,1660,85,0
"1978",26163,"2020-11-20",262,7,1568,177,26
"1979",26163,"2020-11-27",318,10,1507,127,23
"1980",26163,"2020-12-04",192,0,866,106,0
"1981",26165,"2020-11-20",23,0,19,4,0
"1982",27003,"2020-12-04",74,0,545,51,0
"1983",27005,"2020-11-20",15,0,77,0,0
"1984",27005,"2020-11-27",7,0,87,0,0
"1985",27005,"2020-12-04",10,0,69,0,0
"1986",27007,"2020-11-20",23,0,10,10,0
"1987",27011,"2020-11-20",0,0,0,0,0
"1988",27011,"2020-12-04",0,0,0,0,0
"1989",27015,"2020-12-04",6,0,10,0,0
"1990",27017,"2020-11-20",4,0,40,0,0
"1991",27019,"2020-11-20",39,0,77,15,0
"1992",27019,"2020-11-27",29,0,68,18,0
"1993",27019,"2020-12-04",26,0,57,13,0
"1994",27023,"2020-11-27",20,0,0,0,0
"1995",27023,"2020-12-04",13,0,0,0,0
"1996",27025,"2020-11-20",16,0,179,11,0
"1997",27025,"2020-12-04",7,0,153,9,0
"1998",27031,"2020-11-20",0,0,6,0,0
"1999",27031,"2020-11-27",0,0,5,0,0
"2000",27033,"2020-11-20",4,0,19,0,0
"2001",27035,"2020-11-20",37,0,200,0,0
"2002",27035,"2020-12-04",9,0,118,0,0
"2003",27037,"2020-11-20",35,0,309,30,0
"2004",27037,"2020-11-27",43,0,389,57,0
"2005",27037,"2020-12-04",6,0,35,4,0
"2006",27041,"2020-11-20",17,0,83,0,0
"2007",27041,"2020-11-27",7,0,93,0,0
"2008",27041,"2020-12-04",6,0,72,0,0
"2009",27043,"2020-12-04",5,0,22,0,0
"2010",27047,"2020-11-20",20,0,90,6,0
"2011",27047,"2020-11-27",6,0,53,6,0
"2012",27047,"2020-12-04",7,0,49,12,0
"2013",27049,"2020-11-20",5,0,31,7,0
"2014",27049,"2020-12-04",7,0,33,8,0
"2015",27051,"2020-11-20",0,0,0,0,0
"2016",27051,"2020-11-27",0,0,0,0,0
"2017",27053,"2020-11-20",37,17,612,42,0
"2018",27053,"2020-11-27",162,15,1198,127,7
"2019",27053,"2020-12-04",93,22,865,50,4
"2020",27057,"2020-11-20",6,0,34,0,0
"2021",27057,"2020-11-27",5,0,22,0,0
"2022",27061,"2020-11-20",7,0,59,5,0
"2023",27061,"2020-12-04",0,0,4,0,0
"2024",27065,"2020-11-27",10,0,71,6,0
"2025",27067,"2020-11-20",17,0,104,5,0
"2026",27067,"2020-11-27",15,0,83,6,0
"2027",27069,"2020-12-04",0,0,4,0,0
"2028",27071,"2020-11-27",0,0,10,0,0
"2029",27071,"2020-12-04",0,0,6,0,0
"2030",27075,"2020-11-27",0,0,8,0,0
"2031",27075,"2020-12-04",0,0,8,0,0
"2032",27077,"2020-12-04",0,0,6,0,0
"2033",27079,"2020-11-27",0,0,0,0,0
"2034",27079,"2020-12-04",0,0,4,0,0
"2035",27081,"2020-11-27",0,0,0,0,0
"2036",27081,"2020-12-04",0,0,0,0,0
"2037",27083,"2020-11-27",5,0,14,0,0
"2038",27083,"2020-12-04",6,0,9,0,0
"2039",27085,"2020-11-20",24,0,114,0,0
"2040",27085,"2020-11-27",5,0,31,0,0
"2041",27085,"2020-12-04",9,0,60,0,0
"2042",27087,"2020-11-20",0,0,13,0,0
"2043",27087,"2020-12-04",0,0,0,0,0
"2044",27089,"2020-11-20",0,0,0,0,0
"2045",27089,"2020-11-27",0,0,0,0,0
"2046",27089,"2020-12-04",0,0,0,0,0
"2047",27091,"2020-11-20",7,0,29,7,0
"2048",27091,"2020-11-27",7,0,19,8,0
"2049",27093,"2020-11-20",7,0,9,0,0
"2050",27093,"2020-11-27",7,0,16,0,0
"2051",27093,"2020-12-04",6,0,23,0,0
"2052",27097,"2020-11-27",5,0,24,0,0
"2053",27097,"2020-12-04",10,0,24,0,0
"2054",27103,"2020-11-27",0,0,7,0,0
"2055",27107,"2020-11-20",0,0,8,0,0
"2056",27107,"2020-12-04",0,0,6,0,0
"2057",27109,"2020-12-04",0,0,30,29,0
"2058",27111,"2020-11-27",8,0,77,0,0
"2059",27111,"2020-12-04",4,0,58,0,0
"2060",27115,"2020-11-20",0,0,20,0,0
"2061",27119,"2020-11-20",5,0,18,0,0
"2062",27119,"2020-11-27",8,0,32,0,0
"2063",27119,"2020-12-04",4,0,21,0,0
"2064",27121,"2020-11-27",5,0,10,0,0
"2065",27123,"2020-11-20",189,0,984,85,0
"2066",27123,"2020-11-27",131,0,623,76,0
"2067",27123,"2020-12-04",74,0,221,39,0
"2068",27127,"2020-11-20",6,0,14,0,0
"2069",27127,"2020-12-04",4,0,23,0,0
"2070",27129,"2020-12-04",0,0,11,0,0
"2071",27131,"2020-11-20",11,0,72,4,0
"2072",27131,"2020-11-27",7,0,56,7,0
"2073",27131,"2020-12-04",4,0,43,4,0
"2074",27133,"2020-11-27",7,0,0,0,0
"2075",27135,"2020-11-27",9,0,39,0,0
"2076",27137,"2020-11-20",15,0,98,0,0
"2077",27137,"2020-11-27",60,0,284,4,0
"2078",27137,"2020-12-04",43,0,151,0,0
"2079",27139,"2020-11-20",17,0,183,8,0
"2080",27139,"2020-11-27",26,0,181,11,0
"2081",27139,"2020-12-04",15,0,162,5,0
"2082",27141,"2020-11-20",10,0,100,5,0
"2083",27141,"2020-12-04",4,0,99,6,0
"2084",27145,"2020-11-27",15,0,19,0,0
"2085",27145,"2020-12-04",19,0,23,0,0
"2086",27147,"2020-11-20",7,0,72,9,0
"2087",27147,"2020-12-04",4,0,77,5,0
"2088",27149,"2020-11-20",0,0,5,0,0
"2089",27151,"2020-11-20",0,0,7,0,0
"2090",27151,"2020-11-27",0,0,13,0,0
"2091",27151,"2020-12-04",0,0,14,0,0
"2092",27153,"2020-11-20",12,0,42,0,0
"2093",27153,"2020-11-27",7,0,54,0,0
"2094",27153,"2020-12-04",8,0,32,0,0
"2095",27157,"2020-11-20",6,0,12,0,0
"2096",27157,"2020-11-27",5,0,15,0,0
"2097",27157,"2020-12-04",5,0,24,0,0
"2098",27159,"2020-11-27",5,0,20,0,0
"2099",27161,"2020-11-20",0,0,7,0,0
"2100",27163,"2020-11-20",31,0,218,16,0
"2101",27163,"2020-11-27",20,0,132,17,0
"2102",27163,"2020-12-04",20,0,116,9,0
"2103",27167,"2020-11-20",5,0,23,0,0
"2104",27171,"2020-12-04",19,0,111,9,0
"2105",27173,"2020-11-27",5,0,10,0,0
"2106",28001,"2020-11-20",8,0,111,0,0
"2107",28001,"2020-11-27",19,0,121,0,0
"2108",28003,"2020-11-20",25,0,81,5,0
"2109",28003,"2020-12-04",29,0,91,0,0
"2110",28007,"2020-11-27",4,0,85,0,0
"2111",28011,"2020-11-20",16,0,66,0,0
"2112",28011,"2020-11-27",12,0,93,0,0
"2113",28011,"2020-12-04",13,0,91,0,0
"2114",28013,"2020-11-20",0,0,19,0,0
"2115",28017,"2020-11-20",0,0,0,0,0
"2116",28017,"2020-11-27",0,0,0,0,0
"2117",28017,"2020-12-04",0,0,0,0,0
"2118",28019,"2020-11-27",0,0,24,0,0
"2119",28019,"2020-12-04",4,0,16,0,0
"2120",28021,"2020-11-20",0,0,0,0,0
"2121",28021,"2020-11-27",0,0,0,0,0
"2122",28021,"2020-12-04",0,0,0,0,0
"2123",28025,"2020-11-20",8,0,61,0,0
"2124",28027,"2020-11-27",0,0,96,0,0
"2125",28033,"2020-11-20",68,0,414,24,0
"2126",28033,"2020-11-27",79,0,508,41,0
"2127",28033,"2020-12-04",61,0,388,21,0
"2128",28035,"2020-11-20",15,0,119,0,0
"2129",28035,"2020-11-27",23,0,204,0,0
"2130",28035,"2020-12-04",14,0,167,0,0
"2131",28037,"2020-11-20",5,0,18,0,0
"2132",28037,"2020-11-27",0,0,19,0,0
"2133",28039,"2020-11-20",4,0,13,0,0
"2134",28039,"2020-11-27",5,0,11,0,0
"2135",28041,"2020-11-27",11,0,4,0,0
"2136",28043,"2020-11-27",8,0,37,14,0
"2137",28043,"2020-12-04",17,0,53,6,0
"2138",28045,"2020-11-20",0,0,115,0,0
"2139",28045,"2020-11-27",0,0,114,0,0
"2140",28047,"2020-11-20",20,0,288,0,0
"2141",28047,"2020-11-27",18,0,460,0,0
"2142",28047,"2020-12-04",25,0,447,0,0
"2143",28049,"2020-11-20",205,5,872,103,28
"2144",28049,"2020-11-27",202,10,921,100,24
"2145",28049,"2020-12-04",196,7,945,103,26
"2146",28059,"2020-11-27",26,0,406,0,0
"2147",28061,"2020-11-20",0,0,0,0,0
"2148",28061,"2020-11-27",0,0,0,0,0
"2149",28061,"2020-12-04",0,0,0,0,0
"2150",28063,"2020-11-20",0,0,5,0,0
"2151",28063,"2020-11-27",0,0,10,0,0
"2152",28063,"2020-12-04",0,0,9,0,0
"2153",28065,"2020-12-04",0,0,6,0,0
"2154",28067,"2020-11-27",18,0,209,24,0
"2155",28067,"2020-12-04",25,0,289,26,0
"2156",28071,"2020-11-20",42,0,191,13,0
"2157",28071,"2020-11-27",40,0,256,23,0
"2158",28071,"2020-12-04",45,0,233,13,0
"2159",28075,"2020-11-20",13,0,70,8,0
"2160",28075,"2020-11-27",0,0,0,0,0
"2161",28075,"2020-12-04",21,0,75,0,0
"2162",28077,"2020-12-04",4,0,16,0,0
"2163",28079,"2020-11-27",6,0,70,0,0
"2164",28081,"2020-11-20",36,0,182,0,0
"2165",28081,"2020-11-27",48,0,208,0,0
"2166",28081,"2020-12-04",35,0,206,0,0
"2167",28083,"2020-11-20",5,0,114,0,0
"2168",28083,"2020-11-27",9,0,119,0,0
"2169",28083,"2020-12-04",6,0,117,0,0
"2170",28085,"2020-11-27",15,0,62,26,0
"2171",28085,"2020-12-04",17,0,60,20,0
"2172",28087,"2020-11-20",27,0,212,12,0
"2173",28087,"2020-11-27",26,0,266,9,0
"2174",28087,"2020-12-04",25,0,297,20,0
"2175",28089,"2020-11-20",9,0,96,0,0
"2176",28089,"2020-11-27",5,0,103,0,0
"2177",28091,"2020-11-20",4,0,14,0,0
"2178",28091,"2020-12-04",5,0,49,0,0
"2179",28095,"2020-11-20",15,0,75,5,0
"2180",28095,"2020-11-27",7,0,65,0,0
"2181",28095,"2020-12-04",9,0,67,0,0
"2182",28097,"2020-12-04",4,0,63,0,0
"2183",28099,"2020-11-20",10,0,78,0,0
"2184",28099,"2020-11-27",8,0,102,0,0
"2185",28099,"2020-12-04",14,0,139,0,0
"2186",28103,"2020-11-27",4,0,15,0,0
"2187",28103,"2020-12-04",5,0,14,0,0
"2188",28105,"2020-12-04",7,0,51,0,0
"2189",28107,"2020-12-04",7,0,77,7,0
"2190",28109,"2020-11-20",6,0,27,0,0
"2191",28109,"2020-11-27",6,0,97,0,0
"2192",28109,"2020-12-04",7,0,96,0,0
"2193",28111,"2020-12-04",0,0,4,0,0
"2194",28113,"2020-11-20",0,0,0,4,0
"2195",28113,"2020-11-27",29,0,131,0,0
"2196",28113,"2020-12-04",17,0,130,0,0
"2197",28115,"2020-11-20",9,0,42,0,0
"2198",28115,"2020-11-27",5,0,43,0,0
"2199",28115,"2020-12-04",9,0,49,0,0
"2200",28121,"2020-11-20",4,0,80,0,0
"2201",28121,"2020-11-27",0,0,0,0,0
"2202",28121,"2020-12-04",0,0,0,0,0
"2203",28123,"2020-11-20",5,0,21,0,0
"2204",28123,"2020-11-27",9,0,45,0,0
"2205",28123,"2020-12-04",0,0,4,0,0
"2206",28127,"2020-11-20",4,0,11,0,0
"2207",28127,"2020-11-27",6,0,11,0,0
"2208",28127,"2020-12-04",22,0,42,0,0
"2209",28133,"2020-11-20",8,0,10,0,0
"2210",28133,"2020-11-27",11,0,16,0,0
"2211",28133,"2020-12-04",5,0,8,0,0
"2212",28135,"2020-11-20",6,0,7,0,0
